Nombre,Plataforma,Editorial,Genero,Año,Region,Ventas
Digimon Adventure: Anode Tamer,WS,Namco Bandai Games,Role-Playing,1999,Japon,0.28
Digimon Adventure: Anode Tamer,WS,Namco Bandai Games,Role-Playing,1999,NorteAmerica,0
Digimon Adventure: Anode Tamer,WS,Namco Bandai Games,Role-Playing,1999,Otros,0
Digimon World,PS,Namco Bandai Games,Role-Playing,1999,Europa,0.38
Digimon World,PS,Namco Bandai Games,Role-Playing,1999,Japon,0.28
Digimon World,PS,Namco Bandai Games,Role-Playing,1999,NorteAmerica,0.56
Digimon World,PS,Namco Bandai Games,Role-Playing,1999,Otros,0.08
Bass Rise,PS,Namco Bandai Games,Sports,1999,Europa,0.02
Bass Rise,PS,Namco Bandai Games,Sports,1999,Japon,0
Bass Rise,PS,Namco Bandai Games,Sports,1999,NorteAmerica,0.03
Bass Rise,PS,Namco Bandai Games,Sports,1999,Otros,0
World Stadium 3,PS,Namco Bandai Games,Sports,1999,Europa,0
World Stadium 3,PS,Namco Bandai Games,Sports,1999,Japon,0.31
World Stadium 3,PS,Namco Bandai Games,Sports,1999,NorteAmerica,0
World Stadium 3,PS,Namco Bandai Games,Sports,1999,Otros,0.02
Digimon Digital Card Battle,PS,Namco Bandai Games,Strategy,1999,Europa,0.04
Digimon Digital Card Battle,PS,Namco Bandai Games,Strategy,1999,Japon,0
Digimon Digital Card Battle,PS,Namco Bandai Games,Strategy,1999,NorteAmerica,0.06
Digimon Digital Card Battle,PS,Namco Bandai Games,Strategy,1999,Otros,0.01
PD Ultraman Battle Collection 64,N64,Namco Bandai Games,Strategy,1999,Europa,0
PD Ultraman Battle Collection 64,N64,Namco Bandai Games,Strategy,1999,Japon,0.04
PD Ultraman Battle Collection 64,N64,Namco Bandai Games,Strategy,1999,NorteAmerica,0
PD Ultraman Battle Collection 64,N64,Namco Bandai Games,Strategy,1999,Otros,0
SD Gundam G Generation Zero,PS,Namco Bandai Games,Strategy,1999,Europa,0
SD Gundam G Generation Zero,PS,Namco Bandai Games,Strategy,1999,Japon,0.51
SD Gundam G Generation Zero,PS,Namco Bandai Games,Strategy,1999,NorteAmerica,0
SD Gundam G Generation Zero,PS,Namco Bandai Games,Strategy,1999,Otros,0.04
Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,Namco Bandai Games,Strategy,1999,Europa,0
Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,Namco Bandai Games,Strategy,1999,Japon,0.16
Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,Namco Bandai Games,Strategy,1999,NorteAmerica,0
Space Battleship Yamato: Harukanaru Hoshi Iscandar,PS,Namco Bandai Games,Strategy,1999,Otros,0.01
Sesame Street: Elmo's Letter Adventure,N64,NewKidCo,Misc,1999,Europa,0.04
Sesame Street: Elmo's Letter Adventure,N64,NewKidCo,Misc,1999,Japon,0
Sesame Street: Elmo's Letter Adventure,N64,NewKidCo,Misc,1999,NorteAmerica,0.14
Sesame Street: Elmo's Letter Adventure,N64,NewKidCo,Misc,1999,Otros,0
Sesame Street: Elmo's Number Journey,N64,NewKidCo,Misc,1999,Europa,0.04
Sesame Street: Elmo's Number Journey,N64,NewKidCo,Misc,1999,Japon,0
Sesame Street: Elmo's Number Journey,N64,NewKidCo,Misc,1999,NorteAmerica,0.15
Sesame Street: Elmo's Number Journey,N64,NewKidCo,Misc,1999,Otros,0
Mario Golf,GB,Nintendo,Action,1999,Europa,0
Mario Golf,GB,Nintendo,Action,1999,Japon,0.31
Mario Golf,GB,Nintendo,Action,1999,NorteAmerica,0
Mario Golf,GB,Nintendo,Action,1999,Otros,0
Mario Golf,N64,Nintendo,Action,1999,Europa,0.18
Mario Golf,N64,Nintendo,Action,1999,Japon,0.65
Mario Golf,N64,Nintendo,Action,1999,NorteAmerica,0.62
Mario Golf,N64,Nintendo,Action,1999,Otros,0.02
Super Smash Bros.,N64,Nintendo,Fighting,1999,Europa,0.6
Super Smash Bros.,N64,Nintendo,Fighting,1999,Japon,1.97
Super Smash Bros.,N64,Nintendo,Fighting,1999,NorteAmerica,2.95
Super Smash Bros.,N64,Nintendo,Fighting,1999,Otros,0.04
Game & Watch Gallery 3,GB,Nintendo,Misc,1999,Europa,0.31
Game & Watch Gallery 3,GB,Nintendo,Misc,1999,Japon,0.08
Game & Watch Gallery 3,GB,Nintendo,Misc,1999,NorteAmerica,0.79
Game & Watch Gallery 3,GB,Nintendo,Misc,1999,Otros,0.04
Mario Party 2,N64,Nintendo,Misc,1999,Europa,0.14
Mario Party 2,N64,Nintendo,Misc,1999,Japon,1.08
Mario Party 2,N64,Nintendo,Misc,1999,NorteAmerica,1.28
Mario Party 2,N64,Nintendo,Misc,1999,Otros,0.01
Pokemon Pinball,GB,Nintendo,Misc,1999,Europa,1.12
Pokemon Pinball,GB,Nintendo,Misc,1999,Japon,1.01
Pokemon Pinball,GB,Nintendo,Misc,1999,NorteAmerica,3.02
Pokemon Pinball,GB,Nintendo,Misc,1999,Otros,0.16
Donkey Kong 64,N64,Nintendo,Platform,1999,Europa,0.79
Donkey Kong 64,N64,Nintendo,Platform,1999,Japon,1.09
Donkey Kong 64,N64,Nintendo,Platform,1999,NorteAmerica,3.33
Donkey Kong 64,N64,Nintendo,Platform,1999,Otros,0.06
Super Mario Bros.,GB,Nintendo,Platform,1999,Europa,1.3
Super Mario Bros.,GB,Nintendo,Platform,1999,Japon,0.15
Super Mario Bros.,GB,Nintendo,Platform,1999,NorteAmerica,3.4
Super Mario Bros.,GB,Nintendo,Platform,1999,Otros,0.22
The New Tetris,N64,Nintendo,Puzzle,1999,Europa,0.05
The New Tetris,N64,Nintendo,Puzzle,1999,Japon,0.02
The New Tetris,N64,Nintendo,Puzzle,1999,NorteAmerica,0.22
The New Tetris,N64,Nintendo,Puzzle,1999,Otros,0
RR64: Ridge Racer 64,N64,Nintendo,Racing,1999,Europa,0.07
RR64: Ridge Racer 64,N64,Nintendo,Racing,1999,Japon,0
RR64: Ridge Racer 64,N64,Nintendo,Racing,1999,NorteAmerica,0.32
RR64: Ridge Racer 64,N64,Nintendo,Racing,1999,Otros,0
Star Wars Episode I Racer,N64,Nintendo,Racing,1999,Europa,0.62
Star Wars Episode I Racer,N64,Nintendo,Racing,1999,Japon,0.14
Star Wars Episode I Racer,N64,Nintendo,Racing,1999,NorteAmerica,2.31
Star Wars Episode I Racer,N64,Nintendo,Racing,1999,Otros,0.04
Ogre Battle 64: Person of Lordly Caliber,N64,Nintendo,Role-Playing,1999,Europa,0.02
Ogre Battle 64: Person of Lordly Caliber,N64,Nintendo,Role-Playing,1999,Japon,0.25
Ogre Battle 64: Person of Lordly Caliber,N64,Nintendo,Role-Playing,1999,NorteAmerica,0.1
Ogre Battle 64: Person of Lordly Caliber,N64,Nintendo,Role-Playing,1999,Otros,0.04
Pokemon Gold/Pokemon Silver,GB,Nintendo,Role-Playing,1999,Europa,6.18
Pokemon Gold/Pokemon Silver,GB,Nintendo,Role-Playing,1999,Japon,7.2
Pokemon Gold/Pokemon Silver,GB,Nintendo,Role-Playing,1999,NorteAmerica,9
Pokemon Gold/Pokemon Silver,GB,Nintendo,Role-Playing,1999,Otros,0.71
Jet Force Gemini,N64,Nintendo,Shooter,1999,Europa,0.28
Jet Force Gemini,N64,Nintendo,Shooter,1999,Japon,0.07
Jet Force Gemini,N64,Nintendo,Shooter,1999,NorteAmerica,0.78
Jet Force Gemini,N64,Nintendo,Shooter,1999,Otros,0.02
Pokemon Snap,N64,Nintendo,Simulation,1999,Europa,0.68
Pokemon Snap,N64,Nintendo,Simulation,1999,Japon,0.66
Pokemon Snap,N64,Nintendo,Simulation,1999,NorteAmerica,2.23
Pokemon Snap,N64,Nintendo,Simulation,1999,Otros,0.06
Ken Griffey Jr.'s Slugfest,N64,Nintendo,Sports,1999,Europa,0.06
Ken Griffey Jr.'s Slugfest,N64,Nintendo,Sports,1999,Japon,0
Ken Griffey Jr.'s Slugfest,N64,Nintendo,Sports,1999,NorteAmerica,0.23
Ken Griffey Jr.'s Slugfest,N64,Nintendo,Sports,1999,Otros,0
NBA Courtside 2 featuring Kobe Bryant,N64,Nintendo,Sports,1999,Europa,0.05
NBA Courtside 2 featuring Kobe Bryant,N64,Nintendo,Sports,1999,Japon,0
NBA Courtside 2 featuring Kobe Bryant,N64,Nintendo,Sports,1999,NorteAmerica,0.2
NBA Courtside 2 featuring Kobe Bryant,N64,Nintendo,Sports,1999,Otros,0
Command & Conquer,N64,Nintendo,Strategy,1999,Europa,0.05
Command & Conquer,N64,Nintendo,Strategy,1999,Japon,0
Command & Conquer,N64,Nintendo,Strategy,1999,NorteAmerica,0.22
Command & Conquer,N64,Nintendo,Strategy,1999,Otros,0
Fire Emblem: Thracia 776,SNES,Nintendo,Strategy,1999,Europa,0
Fire Emblem: Thracia 776,SNES,Nintendo,Strategy,1999,Japon,0.26
Fire Emblem: Thracia 776,SNES,Nintendo,Strategy,1999,NorteAmerica,0
Fire Emblem: Thracia 776,SNES,Nintendo,Strategy,1999,Otros,0
Pokemon Stadium,N64,Nintendo,Strategy,1999,Europa,1.24
Pokemon Stadium,N64,Nintendo,Strategy,1999,Japon,0.94
Pokemon Stadium,N64,Nintendo,Strategy,1999,NorteAmerica,3.18
Pokemon Stadium,N64,Nintendo,Strategy,1999,Otros,0.09
Harvest Moon 64,N64,Pack In Soft,Simulation,1999,Europa,0.06
Harvest Moon 64,N64,Pack In Soft,Simulation,1999,Japon,0.11
Harvest Moon 64,N64,Pack In Soft,Simulation,1999,NorteAmerica,0.25
Harvest Moon 64,N64,Pack In Soft,Simulation,1999,Otros,0.06
Railroad Tycoon II,PS,PopTop Software,Strategy,1999,Europa,0.04
Railroad Tycoon II,PS,PopTop Software,Strategy,1999,Japon,0
Railroad Tycoon II,PS,PopTop Software,Strategy,1999,NorteAmerica,0.06
Railroad Tycoon II,PS,PopTop Software,Strategy,1999,Otros,0.01
G-Police: Weapons of Justice,PS,Psygnosis,Action,1999,Europa,0.02
G-Police: Weapons of Justice,PS,Psygnosis,Action,1999,Japon,0
G-Police: Weapons of Justice,PS,Psygnosis,Action,1999,NorteAmerica,0.03
G-Police: Weapons of Justice,PS,Psygnosis,Action,1999,Otros,0
Rollcage,PS,Psygnosis,Racing,1999,Europa,0.08
Rollcage,PS,Psygnosis,Racing,1999,Japon,0
Rollcage,PS,Psygnosis,Racing,1999,NorteAmerica,0.12
Rollcage,PS,Psygnosis,Racing,1999,Otros,0.01
WipEout 3,PS,Psygnosis,Racing,1999,Europa,0.13
WipEout 3,PS,Psygnosis,Racing,1999,Japon,0
WipEout 3,PS,Psygnosis,Racing,1999,NorteAmerica,0.19
WipEout 3,PS,Psygnosis,Racing,1999,Otros,0.02
Tom Clancy's Rainbow Six,N64,Red Storm Entertainment,Shooter,1999,Europa,0.15
Tom Clancy's Rainbow Six,N64,Red Storm Entertainment,Shooter,1999,Japon,0
Tom Clancy's Rainbow Six,N64,Red Storm Entertainment,Shooter,1999,NorteAmerica,0.48
Tom Clancy's Rainbow Six,N64,Red Storm Entertainment,Shooter,1999,Otros,0.01
Tom Clancy's Rainbow Six,PS,Red Storm Entertainment,Shooter,1999,Europa,0.63
Tom Clancy's Rainbow Six,PS,Red Storm Entertainment,Shooter,1999,Japon,0
Tom Clancy's Rainbow Six,PS,Red Storm Entertainment,Shooter,1999,NorteAmerica,0.93
Tom Clancy's Rainbow Six,PS,Red Storm Entertainment,Shooter,1999,Otros,0.08
Shenmue,DC,Sega,Adventure,1999,Europa,0.24
Shenmue,DC,Sega,Adventure,1999,Japon,0.38
Shenmue,DC,Sega,Adventure,1999,NorteAmerica,0.52
Shenmue,DC,Sega,Adventure,1999,Otros,0.04
Sega Rally Championship 2,DC,Sega,Racing,1999,Europa,0
Sega Rally Championship 2,DC,Sega,Racing,1999,Japon,0.41
Sega Rally Championship 2,DC,Sega,Racing,1999,NorteAmerica,0
Sega Rally Championship 2,DC,Sega,Racing,1999,Otros,0
Seaman,DC,Sega,Simulation,1999,Europa,0
Seaman,DC,Sega,Simulation,1999,Japon,0.52
Seaman,DC,Sega,Simulation,1999,NorteAmerica,0
Seaman,DC,Sega,Simulation,1999,Otros,0
J-League Pro Soccer Club o Tsukurou!,DC,Sega,Sports,1999,Europa,0
J-League Pro Soccer Club o Tsukurou!,DC,Sega,Sports,1999,Japon,0.36
J-League Pro Soccer Club o Tsukurou!,DC,Sega,Sports,1999,NorteAmerica,0
J-League Pro Soccer Club o Tsukurou!,DC,Sega,Sports,1999,Otros,0
NBA 2K,DC,Sega,Sports,1999,Europa,0
NBA 2K,DC,Sega,Sports,1999,Japon,0.05
NBA 2K,DC,Sega,Sports,1999,NorteAmerica,0
NBA 2K,DC,Sega,Sports,1999,Otros,0
NFL 2K,DC,Sega,Sports,1999,Europa,0.05
NFL 2K,DC,Sega,Sports,1999,Japon,0
NFL 2K,DC,Sega,Sports,1999,NorteAmerica,1.12
NFL 2K,DC,Sega,Sports,1999,Otros,0.02
Pro Yakyuu Team o Tsukurou!,DC,Sega,Sports,1999,Europa,0
Pro Yakyuu Team o Tsukurou!,DC,Sega,Sports,1999,Japon,0.23
Pro Yakyuu Team o Tsukurou!,DC,Sega,Sports,1999,NorteAmerica,0
Pro Yakyuu Team o Tsukurou!,DC,Sega,Sports,1999,Otros,0
Sega Bass Fishing,DC,Sega,Sports,1999,Europa,0
Sega Bass Fishing,DC,Sega,Sports,1999,Japon,0.09
Sega Bass Fishing,DC,Sega,Sports,1999,NorteAmerica,0
Sega Bass Fishing,DC,Sega,Sports,1999,Otros,0
Virtua Striker 2,DC,Sega,Sports,1999,Europa,0
Virtua Striker 2,DC,Sega,Sports,1999,Japon,0.32
Virtua Striker 2,DC,Sega,Sports,1999,NorteAmerica,0
Virtua Striker 2,DC,Sega,Sports,1999,Otros,0
Samurai Shodown: Warrios Rage,PS,SNK,Fighting,1999,Europa,0
Samurai Shodown: Warrios Rage,PS,SNK,Fighting,1999,Japon,0
Samurai Shodown: Warrios Rage,PS,SNK,Fighting,1999,NorteAmerica,0.01
Samurai Shodown: Warrios Rage,PS,SNK,Fighting,1999,Otros,0
The King of Fighters: Dream Match 1999,DC,SNK,Fighting,1999,Europa,0
The King of Fighters: Dream Match 1999,DC,SNK,Fighting,1999,Japon,0.1
The King of Fighters: Dream Match 1999,DC,SNK,Fighting,1999,NorteAmerica,0
The King of Fighters: Dream Match 1999,DC,SNK,Fighting,1999,Otros,0
Fatal Fury: Wild Ambition,PS,SNK Playmore,Fighting,1999,Europa,0.02
Fatal Fury: Wild Ambition,PS,SNK Playmore,Fighting,1999,Japon,0
Fatal Fury: Wild Ambition,PS,SNK Playmore,Fighting,1999,NorteAmerica,0.03
Fatal Fury: Wild Ambition,PS,SNK Playmore,Fighting,1999,Otros,0
The King of Fighters '98: Dream Match Never Ends,PS,SNK Playmore,Fighting,1999,Europa,0.03
The King of Fighters '98: Dream Match Never Ends,PS,SNK Playmore,Fighting,1999,Japon,0
The King of Fighters '98: Dream Match Never Ends,PS,SNK Playmore,Fighting,1999,NorteAmerica,0.05
The King of Fighters '98: Dream Match Never Ends,PS,SNK Playmore,Fighting,1999,Otros,0.01
Barbie: Race & Ride,PS,Sony Computer Entertainment,Action,1999,Europa,0.22
Barbie: Race & Ride,PS,Sony Computer Entertainment,Action,1999,Japon,0
Barbie: Race & Ride,PS,Sony Computer Entertainment,Action,1999,NorteAmerica,0.33
Barbie: Race & Ride,PS,Sony Computer Entertainment,Action,1999,Otros,0.04
Jackie Chan: Stuntmaster,PS,Sony Computer Entertainment,Action,1999,Europa,0.08
Jackie Chan: Stuntmaster,PS,Sony Computer Entertainment,Action,1999,Japon,0
Jackie Chan: Stuntmaster,PS,Sony Computer Entertainment,Action,1999,NorteAmerica,0.12
Jackie Chan: Stuntmaster,PS,Sony Computer Entertainment,Action,1999,Otros,0.01
MediEvil II,PS,Sony Computer Entertainment,Action,1999,Europa,0.14
MediEvil II,PS,Sony Computer Entertainment,Action,1999,Japon,0
MediEvil II,PS,Sony Computer Entertainment,Action,1999,NorteAmerica,0.21
MediEvil II,PS,Sony Computer Entertainment,Action,1999,Otros,0.02
The X Files,PS,Sony Computer Entertainment,Adventure,1999,Europa,0.16
The X Files,PS,Sony Computer Entertainment,Adventure,1999,Japon,0
The X Files,PS,Sony Computer Entertainment,Adventure,1999,NorteAmerica,0.24
The X Files,PS,Sony Computer Entertainment,Adventure,1999,Otros,0.03
Disney's Story Studio: Disney's Mulan,PS,Sony Computer Entertainment,Misc,1999,Europa,0.06
Disney's Story Studio: Disney's Mulan,PS,Sony Computer Entertainment,Misc,1999,Japon,0
Disney's Story Studio: Disney's Mulan,PS,Sony Computer Entertainment,Misc,1999,NorteAmerica,0.09
Disney's Story Studio: Disney's Mulan,PS,Sony Computer Entertainment,Misc,1999,Otros,0.01
Doko Demo Issyo,PS,Sony Computer Entertainment,Misc,1999,Europa,0
Doko Demo Issyo,PS,Sony Computer Entertainment,Misc,1999,Japon,1
Doko Demo Issyo,PS,Sony Computer Entertainment,Misc,1999,NorteAmerica,0
Doko Demo Issyo,PS,Sony Computer Entertainment,Misc,1999,Otros,0.07
Jampack Summer '99,PS,Sony Computer Entertainment,Misc,1999,Europa,0.36
Jampack Summer '99,PS,Sony Computer Entertainment,Misc,1999,Japon,0
Jampack Summer '99,PS,Sony Computer Entertainment,Misc,1999,NorteAmerica,0.54
Jampack Summer '99,PS,Sony Computer Entertainment,Misc,1999,Otros,0.06
Jampack Winter '99,PS,Sony Computer Entertainment,Misc,1999,Europa,0.64
Jampack Winter '99,PS,Sony Computer Entertainment,Misc,1999,Japon,0
Jampack Winter '99,PS,Sony Computer Entertainment,Misc,1999,NorteAmerica,0.94
Jampack Winter '99,PS,Sony Computer Entertainment,Misc,1999,Otros,0.11
Ape Escape,PS,Sony Computer Entertainment,Platform,1999,Europa,0.48
Ape Escape,PS,Sony Computer Entertainment,Platform,1999,Japon,0.32
Ape Escape,PS,Sony Computer Entertainment,Platform,1999,NorteAmerica,0.71
Ape Escape,PS,Sony Computer Entertainment,Platform,1999,Otros,0.11
Spyro 2: Ripto's Rage!,PS,Sony Computer Entertainment,Platform,1999,Europa,1.21
Spyro 2: Ripto's Rage!,PS,Sony Computer Entertainment,Platform,1999,Japon,0.01
Spyro 2: Ripto's Rage!,PS,Sony Computer Entertainment,Platform,1999,NorteAmerica,2.14
Spyro 2: Ripto's Rage!,PS,Sony Computer Entertainment,Platform,1999,Otros,0.17
Tomba! 2: The Evil Swine Return,PS,Sony Computer Entertainment,Platform,1999,Europa,0.11
Tomba! 2: The Evil Swine Return,PS,Sony Computer Entertainment,Platform,1999,Japon,0
Tomba! 2: The Evil Swine Return,PS,Sony Computer Entertainment,Platform,1999,NorteAmerica,0.16
Tomba! 2: The Evil Swine Return,PS,Sony Computer Entertainment,Platform,1999,Otros,0.02
Crash Team Racing,PS,Sony Computer Entertainment,Racing,1999,Europa,1.57
Crash Team Racing,PS,Sony Computer Entertainment,Racing,1999,Japon,0.44
Crash Team Racing,PS,Sony Computer Entertainment,Racing,1999,NorteAmerica,2.57
Crash Team Racing,PS,Sony Computer Entertainment,Racing,1999,Otros,0.21
Gran Turismo 2,PS,Sony Computer Entertainment,Racing,1999,Europa,3.42
Gran Turismo 2,PS,Sony Computer Entertainment,Racing,1999,Japon,1.69
Gran Turismo 2,PS,Sony Computer Entertainment,Racing,1999,NorteAmerica,3.88
Gran Turismo 2,PS,Sony Computer Entertainment,Racing,1999,Otros,0.5
Jet Moto 3,PS,Sony Computer Entertainment,Racing,1999,Europa,0.28
Jet Moto 3,PS,Sony Computer Entertainment,Racing,1999,Japon,0
Jet Moto 3,PS,Sony Computer Entertainment,Racing,1999,NorteAmerica,0.41
Jet Moto 3,PS,Sony Computer Entertainment,Racing,1999,Otros,0.05
Muppet RaceMania,PS,Sony Computer Entertainment,Racing,1999,Europa,0.06
Muppet RaceMania,PS,Sony Computer Entertainment,Racing,1999,Japon,0
Muppet RaceMania,PS,Sony Computer Entertainment,Racing,1999,NorteAmerica,0.09
Muppet RaceMania,PS,Sony Computer Entertainment,Racing,1999,Otros,0.01
Arc the Lad III,PS,Sony Computer Entertainment,Role-Playing,1999,Europa,0
Arc the Lad III,PS,Sony Computer Entertainment,Role-Playing,1999,Japon,0.39
Arc the Lad III,PS,Sony Computer Entertainment,Role-Playing,1999,NorteAmerica,0
Arc the Lad III,PS,Sony Computer Entertainment,Role-Playing,1999,Otros,0.03
Dragon Valor,PS,Sony Computer Entertainment,Role-Playing,1999,Europa,0.03
Dragon Valor,PS,Sony Computer Entertainment,Role-Playing,1999,Japon,0
Dragon Valor,PS,Sony Computer Entertainment,Role-Playing,1999,NorteAmerica,0.04
Dragon Valor,PS,Sony Computer Entertainment,Role-Playing,1999,Otros,0
Final Fantasy VI,PS,Sony Computer Entertainment,Role-Playing,1999,Europa,0
Final Fantasy VI,PS,Sony Computer Entertainment,Role-Playing,1999,Japon,0.08
Final Fantasy VI,PS,Sony Computer Entertainment,Role-Playing,1999,NorteAmerica,0
Final Fantasy VI,PS,Sony Computer Entertainment,Role-Playing,1999,Otros,0.01
The Legend of Dragoon,PS,Sony Computer Entertainment,Role-Playing,1999,Europa,0.44
The Legend of Dragoon,PS,Sony Computer Entertainment,Role-Playing,1999,Japon,0.39
The Legend of Dragoon,PS,Sony Computer Entertainment,Role-Playing,1999,NorteAmerica,0.94
The Legend of Dragoon,PS,Sony Computer Entertainment,Role-Playing,1999,Otros,0.1
Wild ARMs 2,PS,Sony Computer Entertainment,Role-Playing,1999,Europa,0.13
Wild ARMs 2,PS,Sony Computer Entertainment,Role-Playing,1999,Japon,0.31
Wild ARMs 2,PS,Sony Computer Entertainment,Role-Playing,1999,NorteAmerica,0.19
Wild ARMs 2,PS,Sony Computer Entertainment,Role-Playing,1999,Otros,0.04
Omega Boost,PS,Sony Computer Entertainment,Shooter,1999,Europa,0.11
Omega Boost,PS,Sony Computer Entertainment,Shooter,1999,Japon,0.2
Omega Boost,PS,Sony Computer Entertainment,Shooter,1999,NorteAmerica,0.17
Omega Boost,PS,Sony Computer Entertainment,Shooter,1999,Otros,0.03
Syphon Filter,PS,Sony Computer Entertainment,Shooter,1999,Europa,0.72
Syphon Filter,PS,Sony Computer Entertainment,Shooter,1999,Japon,0.02
Syphon Filter,PS,Sony Computer Entertainment,Shooter,1999,NorteAmerica,2.03
Syphon Filter,PS,Sony Computer Entertainment,Shooter,1999,Otros,0.11
Ace Combat 3: Electrosphere,PS,Sony Computer Entertainment,Simulation,1999,Europa,0.15
Ace Combat 3: Electrosphere,PS,Sony Computer Entertainment,Simulation,1999,Japon,0.4
Ace Combat 3: Electrosphere,PS,Sony Computer Entertainment,Simulation,1999,NorteAmerica,0.22
Ace Combat 3: Electrosphere,PS,Sony Computer Entertainment,Simulation,1999,Otros,0.05
Hot Shots Golf 2,PS,Sony Computer Entertainment,Sports,1999,Europa,0.12
Hot Shots Golf 2,PS,Sony Computer Entertainment,Sports,1999,Japon,1.48
Hot Shots Golf 2,PS,Sony Computer Entertainment,Sports,1999,NorteAmerica,0.25
Hot Shots Golf 2,PS,Sony Computer Entertainment,Sports,1999,Otros,0.03
MLB 2000,PS,Sony Computer Entertainment,Sports,1999,Europa,0.35
MLB 2000,PS,Sony Computer Entertainment,Sports,1999,Japon,0
MLB 2000,PS,Sony Computer Entertainment,Sports,1999,NorteAmerica,0.52
MLB 2000,PS,Sony Computer Entertainment,Sports,1999,Otros,0.06
BoomBots,PS,SouthPeak Games,Fighting,1999,Europa,0.04
BoomBots,PS,SouthPeak Games,Fighting,1999,Japon,0
BoomBots,PS,SouthPeak Games,Fighting,1999,NorteAmerica,0.06
BoomBots,PS,SouthPeak Games,Fighting,1999,Otros,0.01
Racing Lagoon,PS,Square,Racing,1999,Europa,0
Racing Lagoon,PS,Square,Racing,1999,Japon,0.15
